Lat;Lon;Sats;X;Y
-21.7614527;-41.3367848;12;22.819;8.499
-21.7614518;-41.3367845;12;22.854;8.592
-21.7614518;-41.3367845;12;22.854;8.592
-21.7614505;-41.3367842;12;22.888;8.740
-21.7614505;-41.3367842;12;22.888;8.740
-21.7614497;-41.3367842;12;22.888;8.833
-21.7614497;-41.3367842;12;22.888;8.833
-21.7614482;-41.3367837;12;22.940;8.999
-21.7614482;-41.3367837;12;22.940;8.999
-21.7614472;-41.3367833;12;22.974;9.111
-21.7614472;-41.3367833;12;22.974;9.111
-21.7614460;-41.3367830;12;23.009;9.240
-21.7614460;-41.3367830;12;23.009;9.240
-21.7614447;-41.3367823;12;23.078;9.389
-21.7614447;-41.3367823;12;23.078;9.389
-21.7614435;-41.3367818;12;23.129;9.518
-21.7614435;-41.3367818;12;23.129;9.518
-21.7614423;-41.3367817;12;23.146;9.648
-21.7614423;-41.3367817;12;23.146;9.648
-21.7614412;-41.3367813;12;23.181;9.778
-21.7614412;-41.3367813;12;23.181;9.778
-21.7614402;-41.3367815;12;23.164;9.889
-21.7614402;-41.3367815;12;23.164;9.889
-21.7614388;-41.3367813;12;23.181;10.037
-21.7614388;-41.3367813;12;23.181;10.037
-21.7614378;-41.3367813;12;23.181;10.148
-21.7614378;-41.3367813;12;23.181;10.148
-21.7614368;-41.3367813;12;23.181;10.260
-21.7614368;-41.3367813;12;23.181;10.260
-21.7614357;-41.3367810;12;23.215;10.389
-21.7614357;-41.3367810;12;23.215;10.389
-21.7614345;-41.3367807;12;23.250;10.519
-21.7614345;-41.3367807;12;23.250;10.519
-21.7614335;-41.3367808;12;23.232;10.630
-21.7614335;-41.3367808;12;23.232;10.630
-21.7614322;-41.3367803;12;23.284;10.778
-21.7614322;-41.3367803;12;23.284;10.778
-21.7614310;-41.3367803;12;23.284;10.908
-21.7614310;-41.3367803;12;23.284;10.908
-21.7614298;-41.3367802;12;23.301;11.038
-21.7614298;-41.3367802;12;23.301;11.038
-21.7614288;-41.3367805;12;23.267;11.149
-21.7614288;-41.3367805;12;23.267;11.149
-21.7614275;-41.3367800;12;23.319;11.297
-21.7614275;-41.3367800;12;23.319;11.297
-21.7614267;-41.3367802;12;23.301;11.390
-21.7614267;-41.3367802;12;23.301;11.390
-21.7614255;-41.3367803;12;23.284;11.520
-21.7614255;-41.3367803;12;23.284;11.520
-21.7614240;-41.3367802;12;23.301;11.687
-21.7614240;-41.3367802;12;23.301;11.687
-21.7614230;-41.3367800;12;23.319;11.798
-21.7614230;-41.3367800;12;23.319;11.798
-21.7614220;-41.3367800;12;23.319;11.909
-21.7614220;-41.3367800;12;23.319;11.909
-21.7614207;-41.3367798;12;23.336;12.057
-21.7614207;-41.3367798;12;23.336;12.057
-21.7614198;-41.3367803;12;23.284;12.150
-21.7614198;-41.3367803;12;23.284;12.150
-21.7614188;-41.3367802;12;23.301;12.261
-21.7614188;-41.3367802;12;23.301;12.261
-21.7614175;-41.3367803;12;23.284;12.409
-21.7614175;-41.3367803;12;23.284;12.409
-21.7614168;-41.3367805;12;23.267;12.484
-21.7614168;-41.3367805;12;23.267;12.484
-21.7614158;-41.3367807;12;23.250;12.595
-21.7614158;-41.3367807;12;23.250;12.595
-21.7614148;-41.3367813;12;23.181;12.706
-21.7614148;-41.3367813;12;23.181;12.706
-21.7614137;-41.3367812;12;23.198;12.836
-21.7614137;-41.3367812;12;23.198;12.836
-21.7614132;-41.3367823;12;23.078;12.891
-21.7614132;-41.3367823;12;23.078;12.891
-21.7614122;-41.3367823;12;23.078;13.002
-21.7614122;-41.3367823;12;23.078;13.002
-21.7614113;-41.3367830;12;23.009;13.095
-21.7614113;-41.3367830;12;23.009;13.095
-21.7614103;-41.3367837;12;22.940;13.206
-21.7614103;-41.3367837;12;22.940;13.206
-21.7614090;-41.3367838;12;22.923;13.355
-21.7614090;-41.3367838;12;22.923;13.355
-21.7614082;-41.3367845;12;22.854;13.447
-21.7614082;-41.3367845;12;22.854;13.447
-21.7614073;-41.3367848;12;22.819;13.540
-21.7614073;-41.3367848;12;22.819;13.540
-21.7614063;-41.3367850;12;22.802;13.651
-21.7614063;-41.3367850;12;22.802;13.651
-21.7614055;-41.3367863;12;22.664;13.744
-21.7614055;-41.3367863;12;22.664;13.744
-21.7614043;-41.3367865;12;22.647;13.873
-21.7614043;-41.3367865;12;22.647;13.873
-21.7614042;-41.3367870;12;22.596;13.892
-21.7614042;-41.3367870;12;22.596;13.892
-21.7614032;-41.3367875;12;22.544;14.003
-21.7614032;-41.3367875;12;22.544;14.003
-21.7614027;-41.3367882;12;22.475;14.059
-21.7614027;-41.3367882;12;22.475;14.059
-21.7614020;-41.3367892;12;22.372;14.133
-21.7614020;-41.3367892;12;22.372;14.133
-21.7614012;-41.3367900;12;22.286;14.226
-21.7614012;-41.3367900;12;22.286;14.226
-21.7614003;-41.3367907;12;22.217;14.318
-21.7614003;-41.3367907;12;22.217;14.318
-21.7613993;-41.3367910;12;22.183;14.429
-21.7613993;-41.3367910;12;22.183;14.429
-21.7613985;-41.3367917;12;22.114;14.522
-21.7613985;-41.3367917;12;22.114;14.522
-21.7613980;-41.3367922;12;22.062;14.578
-21.7613980;-41.3367922;12;22.062;14.578
-21.7613970;-41.3367932;12;21.959;14.689
-21.7613970;-41.3367932;12;21.959;14.689
-21.7613962;-41.3367938;12;21.890;14.782
-21.7613962;-41.3367938;12;21.890;14.782
-21.7613953;-41.3367948;12;21.787;14.874
-21.7613953;-41.3367948;12;21.787;14.874
-21.7613945;-41.3367953;12;21.735;14.967
-21.7613945;-41.3367953;12;21.735;14.967
-21.7613943;-41.3367962;12;21.649;14.985
-21.7613943;-41.3367962;12;21.649;14.985
-21.7613932;-41.3367968;12;21.580;15.115
-21.7613932;-41.3367968;12;21.580;15.115
-21.7613928;-41.3367980;12;21.460;15.152
-21.7613928;-41.3367980;12;21.460;15.152
-21.7613920;-41.3367992;12;21.339;15.245
-21.7613920;-41.3367992;12;21.339;15.245
-21.7613913;-41.3368002;12;21.236;15.319
-21.7613913;-41.3368002;12;21.236;15.319
-21.7613907;-41.3368010;12;21.150;15.393
-21.7613907;-41.3368010;12;21.150;15.393
-21.7613902;-41.3368022;12;21.029;15.449
-21.7613902;-41.3368022;12;21.029;15.449
-21.7613897;-41.3368032;12;20.926;15.504
-21.7613897;-41.3368032;12;20.926;15.504
-21.7613887;-41.3368038;12;20.857;15.615
-21.7613887;-41.3368038;12;20.857;15.615
-21.7613885;-41.3368047;12;20.771;15.634
-21.7613885;-41.3368047;12;20.771;15.634
-21.7613885;-41.3368060;12;20.633;15.634
-21.7613885;-41.3368060;12;20.633;15.634
-21.7613882;-41.3368070;12;20.530;15.671
-21.7613882;-41.3368070;12;20.530;15.671
-21.7613877;-41.3368078;12;20.444;15.727
-21.7613877;-41.3368078;12;20.444;15.727
-21.7613873;-41.3368090;12;20.324;15.764
-21.7613873;-41.3368090;12;20.324;15.764
-21.7613867;-41.3368098;12;20.238;15.838
-21.7613867;-41.3368098;12;20.238;15.838
-21.7613862;-41.3368112;12;20.100;15.893
-21.7613862;-41.3368112;12;20.100;15.893
-21.7613848;-41.3368120;12;20.014;16.042
-21.7613848;-41.3368120;12;20.014;16.042
-21.7613850;-41.3368132;12;19.893;16.023
-21.7613850;-41.3368132;12;19.893;16.023
-21.7613845;-41.3368145;12;19.756;16.079
-21.7613845;-41.3368145;12;19.756;16.079
-21.7613845;-41.3368157;12;19.635;16.079
-21.7613845;-41.3368157;12;19.635;16.079
-21.7613840;-41.3368163;12;19.566;16.134
-21.7613840;-41.3368163;12;19.566;16.134
-21.7613838;-41.3368177;12;19.429;16.153
-21.7613838;-41.3368177;12;19.429;16.153
-21.7613835;-41.3368187;12;19.325;16.190
-21.7613835;-41.3368187;12;19.325;16.190
-21.7613835;-41.3368198;12;19.205;16.190
-21.7613835;-41.3368198;12;19.205;16.190
-21.7613830;-41.3368207;12;19.119;16.246
-21.7613830;-41.3368207;12;19.119;16.246
-21.7613830;-41.3368218;12;18.998;16.246
-21.7613830;-41.3368218;12;18.998;16.246
-21.7613827;-41.3368230;12;18.878;16.283
-21.7613827;-41.3368230;12;18.878;16.283
-21.7613822;-41.3368240;12;18.775;16.338
-21.7613822;-41.3368240;12;18.775;16.338
-21.7613818;-41.3368252;12;18.654;16.375
-21.7613818;-41.3368252;12;18.654;16.375
-21.7613815;-41.3368263;12;18.534;16.412
-21.7613815;-41.3368263;12;18.534;16.412
-21.7613812;-41.3368272;12;18.448;16.449
-21.7613812;-41.3368272;12;18.448;16.449
-21.7613808;-41.3368285;12;18.310;16.487
-21.7613808;-41.3368285;12;18.310;16.487
-21.7613805;-41.3368295;12;18.207;16.524
-21.7613805;-41.3368295;12;18.207;16.524
-21.7613800;-41.3368305;12;18.103;16.579
-21.7613800;-41.3368305;12;18.103;16.579
-21.7613803;-41.3368317;12;17.983;16.542
-21.7613803;-41.3368317;12;17.983;16.542
-21.7613800;-41.3368327;12;17.880;16.579
-21.7613800;-41.3368327;12;17.880;16.579
-21.7613797;-41.3368337;12;17.776;16.616
-21.7613797;-41.3368337;12;17.776;16.616
-21.7613795;-41.3368347;12;17.673;16.635
-21.7613795;-41.3368347;12;17.673;16.635
-21.7613790;-41.3368358;12;17.553;16.690
-21.7613790;-41.3368358;12;17.553;16.690
-21.7613788;-41.3368370;12;17.432;16.709
-21.7613788;-41.3368370;12;17.432;16.709
-21.7613790;-41.3368382;12;17.312;16.690
-21.7613790;-41.3368382;12;17.312;16.690
-21.7613785;-41.3368392;12;17.208;16.746
-21.7613785;-41.3368392;12;17.208;16.746
-21.7613783;-41.3368402;12;17.105;16.765
-21.7613783;-41.3368402;12;17.105;16.765
-21.7613787;-41.3368410;12;17.019;16.727
-21.7613787;-41.3368410;12;17.019;16.727
-21.7613783;-41.3368422;12;16.898;16.765
-21.7613783;-41.3368422;12;16.898;16.765
-21.7613785;-41.3368432;12;16.795;16.746
-21.7613785;-41.3368432;12;16.795;16.746
-21.7613783;-41.3368438;12;16.726;16.765
-21.7613783;-41.3368438;12;16.726;16.765
-21.7613778;-41.3368448;12;16.623;16.820
-21.7613778;-41.3368448;12;16.623;16.820
-21.7613773;-41.3368460;12;16.503;16.876
-21.7613773;-41.3368460;12;16.503;16.876
-21.7613772;-41.3368470;12;16.399;16.894
-21.7613772;-41.3368470;12;16.399;16.894
-21.7613770;-41.3368483;12;16.262;16.913
-21.7613770;-41.3368483;12;16.262;16.913
-21.7613767;-41.3368492;12;16.176;16.950
-21.7613767;-41.3368492;12;16.176;16.950
-21.7613765;-41.3368502;12;16.072;16.968
-21.7613765;-41.3368502;12;16.072;16.968
-21.7613767;-41.3368513;12;15.952;16.950
-21.7613767;-41.3368513;12;15.952;16.950
-21.7613760;-41.3368523;12;15.849;17.024
-21.7613760;-41.3368523;12;15.849;17.024
-21.7613762;-41.3368538;12;15.694;17.005
-21.7613762;-41.3368538;12;15.694;17.005
-21.7613758;-41.3368548;12;15.590;17.043
-21.7613758;-41.3368548;12;15.590;17.043
-21.7613758;-41.3368557;12;15.504;17.043
-21.7613758;-41.3368557;12;15.504;17.043
-21.7613757;-41.3368568;12;15.384;17.061
-21.7613757;-41.3368568;12;15.384;17.061
-21.7613752;-41.3368573;12;15.332;17.117
-21.7613752;-41.3368573;12;15.332;17.117
-21.7613760;-41.3368588;12;15.177;17.024
-21.7613760;-41.3368588;12;15.177;17.024
-21.7613758;-41.3368600;12;15.057;17.043
-21.7613758;-41.3368600;12;15.057;17.043
-21.7613758;-41.3368610;12;14.954;17.043
-21.7613758;-41.3368610;12;14.954;17.043
-21.7613760;-41.3368622;12;14.833;17.024
-21.7613760;-41.3368622;12;14.833;17.024
-21.7613758;-41.3368633;12;14.713;17.043
-21.7613758;-41.3368633;12;14.713;17.043
-21.7613758;-41.3368642;12;14.627;17.043
-21.7613758;-41.3368642;12;14.627;17.043
-21.7613763;-41.3368653;12;14.506;16.987
-21.7613763;-41.3368653;12;14.506;16.987
-21.7613767;-41.3368665;12;14.386;16.950
-21.7613767;-41.3368665;12;14.386;16.950
-21.7613768;-41.3368677;12;14.265;16.931
-21.7613768;-41.3368677;12;14.265;16.931
-21.7613773;-41.3368685;12;14.179;16.876
-21.7613773;-41.3368685;12;14.179;16.876
-21.7613773;-41.3368695;12;14.076;16.876
-21.7613773;-41.3368695;12;14.076;16.876
-21.7613775;-41.3368707;12;13.955;16.857
-21.7613775;-41.3368707;12;13.955;16.857
-21.7613775;-41.3368717;12;13.852;16.857
-21.7613775;-41.3368717;12;13.852;16.857
-21.7613775;-41.3368728;12;13.732;16.857
-21.7613775;-41.3368728;12;13.732;16.857
-21.7613778;-41.3368742;12;13.594;16.820
-21.7613778;-41.3368742;12;13.594;16.820
-21.7613782;-41.3368752;12;13.491;16.783
-21.7613782;-41.3368752;12;13.491;16.783
-21.7613783;-41.3368762;12;13.387;16.765
-21.7613783;-41.3368762;12;13.387;16.765
-21.7613787;-41.3368772;12;13.284;16.727
-21.7613787;-41.3368772;12;13.284;16.727
-21.7613790;-41.3368783;12;13.164;16.690
-21.7613790;-41.3368783;12;13.164;16.690
-21.7613792;-41.3368793;12;13.060;16.672
-21.7613792;-41.3368793;12;13.060;16.672
-21.7613797;-41.3368800;12;12.991;16.616
-21.7613797;-41.3368800;12;12.991;16.616
-21.7613802;-41.3368808;12;12.905;16.561
-21.7613802;-41.3368808;12;12.905;16.561
-21.7613800;-41.3368813;12;12.854;16.579
-21.7613800;-41.3368813;12;12.854;16.579
-21.7613813;-41.3368823;12;12.751;16.431
-21.7613813;-41.3368823;12;12.751;16.431
-21.7613818;-41.3368832;12;12.664;16.375
-21.7613818;-41.3368832;12;12.664;16.375
-21.7613822;-41.3368843;12;12.544;16.338
-21.7613822;-41.3368843;12;12.544;16.338
-21.7613828;-41.3368853;12;12.441;16.264
-21.7613828;-41.3368853;12;12.441;16.264
-21.7613828;-41.3368860;12;12.372;16.264
-21.7613828;-41.3368860;12;12.372;16.264
-21.7613837;-41.3368870;12;12.269;16.171
-21.7613837;-41.3368870;12;12.269;16.171
-21.7613842;-41.3368878;12;12.183;16.116
-21.7613842;-41.3368878;12;12.183;16.116
-21.7613845;-41.3368890;12;12.062;16.079
-21.7613845;-41.3368890;12;12.062;16.079
-21.7613850;-41.3368897;12;11.993;16.023
-21.7613850;-41.3368897;12;11.993;16.023
-21.7613855;-41.3368902;12;11.941;15.968
-21.7613855;-41.3368902;12;11.941;15.968
-21.7613860;-41.3368910;12;11.855;15.912
-21.7613860;-41.3368910;12;11.855;15.912
-21.7613867;-41.3368917;12;11.787;15.838
-21.7613867;-41.3368917;12;11.787;15.838
-21.7613872;-41.3368927;12;11.683;15.782
-21.7613872;-41.3368927;12;11.683;15.782
-21.7613878;-41.3368932;12;11.632;15.708
-21.7613878;-41.3368932;12;11.632;15.708
-21.7613887;-41.3368943;12;11.511;15.615
-21.7613887;-41.3368943;12;11.511;15.615
-21.7613892;-41.3368948;12;11.460;15.560
-21.7613892;-41.3368948;12;11.460;15.560
-21.7613902;-41.3368953;12;11.408;15.449
-21.7613902;-41.3368953;12;11.408;15.449
-21.7613910;-41.3368963;12;11.305;15.356
-21.7613910;-41.3368963;12;11.305;15.356
-21.7613915;-41.3368970;12;11.236;15.300
-21.7613915;-41.3368970;12;11.236;15.300
-21.7613925;-41.3368980;12;11.133;15.189
-21.7613925;-41.3368980;12;11.133;15.189
-21.7613933;-41.3368985;12;11.081;15.097
-21.7613933;-41.3368985;12;11.081;15.097
-21.7613942;-41.3368990;12;11.029;15.004
-21.7613942;-41.3368990;12;11.029;15.004
-21.7613952;-41.3368995;12;10.978;14.893
-21.7613952;-41.3368995;12;10.978;14.893
-21.7613958;-41.3368998;12;10.943;14.819
-21.7613958;-41.3368998;12;10.943;14.819
-21.7613968;-41.3369005;12;10.874;14.707
-21.7613968;-41.3369005;12;10.874;14.707
-21.7613977;-41.3369013;12;10.788;14.615
-21.7613977;-41.3369013;12;10.788;14.615
-21.7613987;-41.3369018;12;10.737;14.504
-21.7613987;-41.3369018;12;10.737;14.504
-21.7613997;-41.3369023;12;10.685;14.392
-21.7613997;-41.3369023;12;10.685;14.392
-21.7614007;-41.3369030;12;10.616;14.281
-21.7614007;-41.3369030;12;10.616;14.281
-21.7614015;-41.3369033;12;10.582;14.189
-21.7614015;-41.3369033;12;10.582;14.189
-21.7614023;-41.3369040;12;10.513;14.096
-21.7614023;-41.3369040;12;10.513;14.096
-21.7614033;-41.3369042;12;10.496;13.985
-21.7614033;-41.3369042;12;10.496;13.985
-21.7614042;-41.3369045;12;10.461;13.892
-21.7614042;-41.3369045;12;10.461;13.892
-21.7614048;-41.3369048;12;10.427;13.818
-21.7614048;-41.3369048;12;10.427;13.818
-21.7614057;-41.3369053;12;10.375;13.725
-21.7614057;-41.3369053;12;10.375;13.725
-21.7614065;-41.3369058;12;10.324;13.633
-21.7614065;-41.3369058;12;10.324;13.633
-21.7614073;-41.3369062;12;10.289;13.540
-21.7614073;-41.3369062;12;10.289;13.540
-21.7614082;-41.3369067;12;10.238;13.447
-21.7614082;-41.3369067;12;10.238;13.447
-21.7614088;-41.3369070;12;10.203;13.373
-21.7614088;-41.3369070;12;10.203;13.373
-21.7614098;-41.3369068;12;10.220;13.262
-21.7614098;-41.3369068;12;10.220;13.262
-21.7614107;-41.3369073;12;10.169;13.169
-21.7614107;-41.3369073;12;10.169;13.169
-21.7614117;-41.3369075;12;10.152;13.058
-21.7614117;-41.3369075;12;10.152;13.058
-21.7614127;-41.3369080;12;10.100;12.947
-21.7614127;-41.3369080;12;10.100;12.947
-21.7614137;-41.3369083;12;10.065;12.836
-21.7614137;-41.3369083;12;10.065;12.836
-21.7614145;-41.3369087;12;10.031;12.743
-21.7614145;-41.3369087;12;10.031;12.743
-21.7614155;-41.3369087;12;10.031;12.632
-21.7614155;-41.3369087;12;10.031;12.632
-21.7614163;-41.3369092;12;9.979;12.539
-21.7614163;-41.3369092;12;9.979;12.539
-21.7614172;-41.3369095;12;9.945;12.446
-21.7614172;-41.3369095;12;9.945;12.446
-21.7614182;-41.3369098;12;9.911;12.335
-21.7614182;-41.3369098;12;9.911;12.335
-21.7614193;-41.3369103;12;9.859;12.206
-21.7614193;-41.3369103;12;9.859;12.206
-21.7614205;-41.3369108;12;9.807;12.076
-21.7614205;-41.3369108;12;9.807;12.076
-21.7614217;-41.3369107;12;9.824;11.946
-21.7614217;-41.3369107;12;9.824;11.946
-21.7614223;-41.3369112;12;9.773;11.872
-21.7614223;-41.3369112;12;9.773;11.872
-21.7614235;-41.3369115;12;9.738;11.742
-21.7614235;-41.3369115;12;9.738;11.742
-21.7614245;-41.3369115;12;9.738;11.631
-21.7614245;-41.3369115;12;9.738;11.631
-21.7614252;-41.3369115;12;9.738;11.557
-21.7614252;-41.3369115;12;9.738;11.557
-21.7614260;-41.3369117;12;9.721;11.464
-21.7614260;-41.3369117;12;9.721;11.464
-21.7614270;-41.3369122;12;9.670;11.353
-21.7614270;-41.3369122;12;9.670;11.353
-21.7614278;-41.3369127;12;9.618;11.260
-21.7614278;-41.3369127;12;9.618;11.260
-21.7614288;-41.3369130;12;9.584;11.149
-21.7614288;-41.3369130;12;9.584;11.149
-21.7614297;-41.3369135;12;9.532;11.056
-21.7614297;-41.3369135;12;9.532;11.056
-21.7614308;-41.3369135;12;9.532;10.927
-21.7614308;-41.3369135;12;9.532;10.927
-21.7614317;-41.3369137;12;9.515;10.834
-21.7614317;-41.3369137;12;9.515;10.834
-21.7614327;-41.3369140;12;9.480;10.723
-21.7614327;-41.3369140;12;9.480;10.723
-21.7614338;-41.3369143;12;9.446;10.593
-21.7614338;-41.3369143;12;9.446;10.593
-21.7614348;-41.3369147;12;9.411;10.482
-21.7614348;-41.3369147;12;9.411;10.482
-21.7614358;-41.3369148;12;9.394;10.371
-21.7614358;-41.3369148;12;9.394;10.371
-21.7614370;-41.3369148;12;9.394;10.241
-21.7614370;-41.3369148;12;9.394;10.241
-21.7614377;-41.3369150;12;9.377;10.167
-21.7614377;-41.3369150;12;9.377;10.167
-21.7614385;-41.3369153;12;9.343;10.074
-21.7614385;-41.3369153;12;9.343;10.074
-21.7614400;-41.3369163;12;9.239;9.908
-21.7614400;-41.3369163;12;9.239;9.908
-21.7614410;-41.3369163;12;9.239;9.796
-21.7614410;-41.3369163;12;9.239;9.796
-21.7614418;-41.3369172;12;9.153;9.704
-21.7614418;-41.3369172;12;9.153;9.704
-21.7614430;-41.3369178;12;9.084;9.574
-21.7614430;-41.3369178;12;9.084;9.574
-21.7614440;-41.3369180;12;9.067;9.463
-21.7614440;-41.3369180;12;9.067;9.463
-21.7614448;-41.3369183;12;9.033;9.370
-21.7614448;-41.3369183;12;9.033;9.370
-21.7614457;-41.3369188;12;8.981;9.277
-21.7614457;-41.3369188;12;8.981;9.277
-21.7614468;-41.3369193;12;8.929;9.148
-21.7614468;-41.3369193;12;8.929;9.148
-21.7614477;-41.3369192;12;8.947;9.055
-21.7614477;-41.3369192;12;8.947;9.055
-21.7614485;-41.3369190;12;8.964;8.962
-21.7614485;-41.3369190;12;8.964;8.962
-21.7614495;-41.3369197;12;8.895;8.851
-21.7614495;-41.3369197;12;8.895;8.851
-21.7614507;-41.3369200;12;8.861;8.721
-21.7614507;-41.3369200;12;8.861;8.721
-21.7614512;-41.3369207;12;8.792;8.666
-21.7614512;-41.3369207;12;8.792;8.666
-21.7614518;-41.3369212;12;8.740;8.592
-21.7614518;-41.3369212;12;8.740;8.592
-21.7614527;-41.3369210;12;8.757;8.499
-21.7614527;-41.3369210;12;8.757;8.499
-21.7614533;-41.3369212;12;8.740;8.425
-21.7614533;-41.3369212;12;8.740;8.425
-21.7614540;-41.3369217;12;8.688;8.351
-21.7614540;-41.3369217;12;8.688;8.351
-21.7614548;-41.3369222;12;8.637;8.258
-21.7614548;-41.3369222;12;8.637;8.258
-21.7614555;-41.3369227;12;8.585;8.184
-21.7614555;-41.3369227;12;8.585;8.184
-21.7614560;-41.3369228;12;8.568;8.128
-21.7614560;-41.3369228;12;8.568;8.128
-21.7614567;-41.3369238;12;8.465;8.054
-21.7614567;-41.3369238;12;8.465;8.054
-21.7614573;-41.3369243;12;8.413;7.980
-21.7614573;-41.3369243;12;8.413;7.980
-21.7614578;-41.3369250;12;8.344;7.925
-21.7614578;-41.3369250;12;8.344;7.925
-21.7614583;-41.3369257;12;8.275;7.869
-21.7614583;-41.3369257;12;8.275;7.869
-21.7614588;-41.3369265;12;8.189;7.813
-21.7614588;-41.3369265;12;8.189;7.813
-21.7614597;-41.3369273;12;8.103;7.721
-21.7614597;-41.3369273;12;8.103;7.721
-21.7614600;-41.3369277;12;8.069;7.684
-21.7614600;-41.3369277;12;8.069;7.684
-21.7614603;-41.3369283;12;8.000;7.647
-21.7614603;-41.3369283;12;8.000;7.647
-21.7614608;-41.3369292;12;7.914;7.591
-21.7614608;-41.3369292;12;7.914;7.591
-21.7614610;-41.3369300;12;7.828;7.572
-21.7614610;-41.3369300;12;7.828;7.572
-21.7614610;-41.3369307;12;7.759;7.572
-21.7614610;-41.3369307;12;7.759;7.572
-21.7614615;-41.3369313;12;7.690;7.517
-21.7614615;-41.3369313;12;7.690;7.517
-21.7614615;-41.3369320;12;7.621;7.517
-21.7614615;-41.3369320;12;7.621;7.517
-21.7614617;-41.3369330;12;7.518;7.498
-21.7614617;-41.3369330;12;7.518;7.498
-21.7614615;-41.3369342;12;7.398;7.517
-21.7614615;-41.3369342;12;7.398;7.517
-21.7614615;-41.3369350;12;7.312;7.517
-21.7614615;-41.3369350;12;7.312;7.517
-21.7614613;-41.3369360;12;7.208;7.535
-21.7614613;-41.3369360;12;7.208;7.535
-21.7614613;-41.3369370;12;7.105;7.535
-21.7614613;-41.3369370;12;7.105;7.535
-21.7614612;-41.3369380;12;7.002;7.554
-21.7614612;-41.3369380;12;7.002;7.554
-21.7614612;-41.3369392;12;6.881;7.554
-21.7614612;-41.3369392;12;6.881;7.554
-21.7614612;-41.3369402;12;6.778;7.554
-21.7614612;-41.3369402;12;6.778;7.554
-21.7614608;-41.3369410;12;6.692;7.591
-21.7614608;-41.3369410;12;6.692;7.591
-21.7614610;-41.3369428;12;6.503;7.572
-21.7614610;-41.3369428;12;6.503;7.572
-21.7614613;-41.3369432;12;6.468;7.535
-21.7614613;-41.3369432;12;6.468;7.535
-21.7614612;-41.3369442;12;6.365;7.554
-21.7614612;-41.3369442;12;6.365;7.554
-21.7614608;-41.3369450;12;6.279;7.591
-21.7614608;-41.3369450;12;6.279;7.591
-21.7614607;-41.3369463;12;6.141;7.609
-21.7614607;-41.3369463;12;6.141;7.609
-21.7614605;-41.3369473;12;6.038;7.628
-21.7614605;-41.3369473;12;6.038;7.628
-21.7614603;-41.3369483;12;5.935;7.647
-21.7614603;-41.3369483;12;5.935;7.647
-21.7614603;-41.3369492;12;5.849;7.647
-21.7614603;-41.3369492;12;5.849;7.647
-21.7614600;-41.3369502;12;5.745;7.684
-21.7614600;-41.3369502;12;5.745;7.684
-21.7614598;-41.3369515;12;5.608;7.702
-21.7614598;-41.3369515;12;5.608;7.702
-21.7614593;-41.3369527;12;5.487;7.758
-21.7614593;-41.3369527;12;5.487;7.758
-21.7614592;-41.3369537;12;5.384;7.776
-21.7614592;-41.3369537;12;5.384;7.776
-21.7614593;-41.3369548;12;5.263;7.758
-21.7614593;-41.3369548;12;5.263;7.758
-21.7614597;-41.3369558;12;5.160;7.721
-21.7614597;-41.3369558;12;5.160;7.721
-21.7614595;-41.3369568;12;5.057;7.739
-21.7614595;-41.3369568;12;5.057;7.739
-21.7614590;-41.3369582;12;4.919;7.795
-21.7614590;-41.3369582;12;4.919;7.795
-21.7614588;-41.3369592;12;4.816;7.813
-21.7614588;-41.3369592;12;4.816;7.813
-21.7614587;-41.3369602;12;4.713;7.832
-21.7614587;-41.3369602;12;4.713;7.832
-21.7614585;-41.3369612;12;4.609;7.850
-21.7614585;-41.3369612;12;4.609;7.850
-21.7614582;-41.3369625;12;4.472;7.887
-21.7614582;-41.3369625;12;4.472;7.887
-21.7614580;-41.3369638;12;4.334;7.906
-21.7614580;-41.3369638;12;4.334;7.906
-21.7614578;-41.3369647;12;4.248;7.925
-21.7614578;-41.3369647;12;4.248;7.925
-21.7614578;-41.3369657;12;4.145;7.925
-21.7614578;-41.3369657;12;4.145;7.925
-21.7614577;-41.3369665;12;4.059;7.943
-21.7614577;-41.3369665;12;4.059;7.943
-21.7614575;-41.3369673;12;3.973;7.962
-21.7614575;-41.3369673;12;3.973;7.962
-21.7614577;-41.3369685;12;3.852;7.943
-21.7614577;-41.3369685;12;3.852;7.943
-21.7614568;-41.3369695;12;3.749;8.036
-21.7614568;-41.3369695;12;3.749;8.036
-21.7614565;-41.3369708;12;3.611;8.073
-21.7614565;-41.3369708;12;3.611;8.073
-21.7614563;-41.3369720;12;3.491;8.091
-21.7614563;-41.3369720;12;3.491;8.091
-21.7614560;-41.3369733;12;3.353;8.128
-21.7614560;-41.3369733;12;3.353;8.128
-21.7614560;-41.3369743;12;3.250;8.128
-21.7614560;-41.3369743;12;3.250;8.128
-21.7614557;-41.3369755;12;3.129;8.165
-21.7614557;-41.3369755;12;3.129;8.165
-21.7614558;-41.3369767;12;3.009;8.147
-21.7614558;-41.3369767;12;3.009;8.147
-21.7614555;-41.3369777;12;2.905;8.184
-21.7614555;-41.3369777;12;2.905;8.184
-21.7614553;-41.3369787;12;2.802;8.203
-21.7614553;-41.3369787;12;2.802;8.203
-21.7614552;-41.3369798;12;2.682;8.221
-21.7614552;-41.3369798;12;2.682;8.221
-21.7614548;-41.3369808;12;2.578;8.258
-21.7614548;-41.3369808;12;2.578;8.258
-21.7614545;-41.3369817;12;2.492;8.295
