ime,latitude,longitude,altitude
36.39146542549133,-21.761211395263672,-41.337501525878906,0.0
36.63520407676697,-21.761211395263672,-41.337501525878906,0.0
36.84066557884216,-21.761199951171875,-41.337501525878906,0.0
37.05178880691528,-21.761198043823242,-41.337501525878906,0.0
37.26063537597656,-21.76119613647461,-41.337501525878906,0.0
37.470242977142334,-21.76119613647461,-41.337501525878906,0.0
37.68054747581482,-21.76119613647461,-41.337501525878906,0.0
37.93827438354492,-21.76119613647461,-41.337501525878906,0.0
38.13757038116455,-21.76119613647461,-41.337501525878906,0.0
38.34054517745972,-21.76118278503418,-41.337501525878906,0.0
38.55040216445923,-21.761178970336914,-41.33749771118164,0.0
38.80720591545105,-21.76117706298828,-41.337501525878906,0.0
39.015079498291016,-21.76117706298828,-41.337501525878906,0.0
39.283164262771606,-21.76116943359375,-41.337501525878906,0.0
39.49702477455139,-21.76116943359375,-41.337501525878906,0.0
39.69616222381592,-21.76116943359375,-41.337501525878906,0.0
39.900872230529785,-21.76116943359375,-41.337501525878906,0.0
40.14224433898926,-21.76116943359375,-41.337501525878906,0.0
40.35056805610657,-21.761152267456055,-41.337501525878906,0.0
40.56006073951721,-21.76114845275879,-41.33750534057617,0.0
40.77729249000549,-21.761146545410156,-41.33750534057617,0.0
40.97974967956543,-21.76114273071289,-41.33750534057617,0.0
41.190364360809326,-21.76114273071289,-41.33750534057617,0.0
41.478153228759766,-21.76114273071289,-41.33750534057617,0.0
41.985729455947876,-21.76114273071289,-41.33750534057617,0.0
42.18647766113281,-21.76114273071289,-41.33750534057617,0.0
42.38656163215637,-21.76114273071289,-41.33750534057617,0.0
42.59063696861267,-21.76112937927246,-41.3375244140625,0.0
42.7995171546936,-21.76112937927246,-41.3375244140625,0.0
43.009238719940186,-21.76112937927246,-41.3375244140625,0.0
43.21982192993164,-21.76112937927246,-41.3375244140625,0.0
43.43184280395508,-21.76112937927246,-41.3375244140625,0.0
43.63966679573059,-21.76112937927246,-41.3375244140625,0.0
43.84904408454895,-21.76112937927246,-41.3375244140625,0.0
44.059813022613525,-21.76112937927246,-41.3375244140625,0.0
44.26631164550781,-21.76112937927246,-41.3375244140625,0.0
44.704569816589355,-21.76112937927246,-41.3375244140625,0.0
44.829779386520386,-21.76112937927246,-41.3375244140625,0.0
45.23469424247742,-21.76112937927246,-41.3375244140625,0.0
45.43881177902222,-21.76111602783203,-41.337554931640625,0.0
