Lat;Lon;Sats;X;Y
-21.7615523;-41.3369512;12;12.238;3.014
-21.7615523;-41.3369512;12;12.238;3.014
-21.7615535;-41.3369513;12;12.220;2.884
-21.7615535;-41.3369513;12;12.220;2.884
-21.7615547;-41.3369513;12;12.220;2.755
-21.7615547;-41.3369513;12;12.220;2.755
-21.7615558;-41.3369515;12;12.203;2.625
-21.7615558;-41.3369515;12;12.203;2.625
-21.7615572;-41.3369517;12;12.186;2.477
-21.7615572;-41.3369517;12;12.186;2.477
-21.7615580;-41.3369517;12;12.186;2.384
-21.7615580;-41.3369517;12;12.186;2.384
-21.7615593;-41.3369515;12;12.203;2.236
-21.7615593;-41.3369515;12;12.203;2.236
-21.7615602;-41.3369517;12;12.186;2.143
-21.7615602;-41.3369517;12;12.186;2.143
-21.7615608;-41.3369518;12;12.169;2.069
-21.7615608;-41.3369518;12;12.169;2.069
-21.7615620;-41.3369520;12;12.152;1.939
-21.7615620;-41.3369520;12;12.152;1.939
-21.7615628;-41.3369523;12;12.117;1.847
-21.7615628;-41.3369523;12;12.117;1.847
-21.7615635;-41.3369523;12;12.117;1.772
-21.7615635;-41.3369523;12;12.117;1.772
-21.7615643;-41.3369525;12;12.100;1.680
-21.7615643;-41.3369525;12;12.100;1.680
-21.7615648;-41.3369523;12;12.117;1.624
-21.7615648;-41.3369523;12;12.117;1.624
-21.7615655;-41.3369523;12;12.117;1.550
-21.7615655;-41.3369523;12;12.117;1.550
-21.7615658;-41.3369523;12;12.117;1.513
-21.7615658;-41.3369523;12;12.117;1.513
-21.7615662;-41.3369525;12;12.100;1.476
-21.7615662;-41.3369525;12;12.100;1.476
-21.7615663;-41.3369525;12;12.100;1.457
-21.7615663;-41.3369525;12;12.100;1.457
-21.7615667;-41.3369525;12;12.100;1.420
-21.7615667;-41.3369525;12;12.100;1.420
-21.7615668;-41.3369527;12;12.083;1.402
-21.7615668;-41.3369527;12;12.083;1.402
-21.7615670;-41.3369528;12;12.066;1.383
-21.7615670;-41.3369528;12;12.066;1.383
-21.7615673;-41.3369528;12;12.066;1.346
-21.7615673;-41.3369528;12;12.066;1.346
-21.7615673;-41.3369530;12;12.048;1.346
-21.7615673;-41.3369530;12;12.048;1.346
-21.7615675;-41.3369532;12;12.031;1.328
-21.7615675;-41.3369532;12;12.031;1.328
-21.7615677;-41.3369533;12;12.014;1.309
-21.7615677;-41.3369533;12;12.014;1.309
-21.7615677;-41.3369533;12;12.014;1.309
-21.7615677;-41.3369533;12;12.014;1.309
-21.7615677;-41.3369535;12;11.997;1.309
-21.7615677;-41.3369535;12;11.997;1.309
-21.7615678;-41.3369537;12;11.979;1.291
-21.7615678;-41.3369537;12;11.979;1.291
-21.7615678;-41.3369537;12;11.979;1.291
-21.7615678;-41.3369537;12;11.979;1.291
-21.7615680;-41.3369538;12;11.962;1.272
-21.7615680;-41.3369538;12;11.962;1.272
-21.7615680;-41.3369538;12;11.962;1.272
-21.7615680;-41.3369538;12;11.962;1.272
-21.7615680;-41.3369538;12;11.962;1.272
-21.7615680;-41.3369538;12;11.962;1.272
-21.7615682;-41.3369538;12;11.962;1.254
-21.7615682;-41.3369538;12;11.962;1.254
-21.7615682;-41.3369540;12;11.945;1.254
-21.7615682;-41.3369540;12;11.945;1.254
-21.7615682;-41.3369538;12;11.962;1.254
-21.7615682;-41.3369538;12;11.962;1.254
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615685;-41.3369538;12;11.962;1.216
-21.7615685;-41.3369538;12;11.962;1.216
-21.7615685;-41.3369538;12;11.962;1.216
-21.7615685;-41.3369538;12;11.962;1.216
-21.7615687;-41.3369538;12;11.962;1.198
-21.7615687;-41.3369538;12;11.962;1.198
-21.7615688;-41.3369537;12;11.979;1.179
-21.7615688;-41.3369537;12;11.979;1.179
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615688;-41.3369537;12;11.979;1.179
-21.7615688;-41.3369537;12;11.979;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615690;-41.3369535;12;11.997;1.161
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615688;-41.3369535;12;11.997;1.179
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615687;-41.3369537;12;11.979;1.198
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615685;-41.3369537;12;11.979;1.216
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369538;12;11.962;1.235
-21.7615683;-41.3369540;12;11.945;1.235
-21.7615683;-41.3369540;12;11.945;1.235
-21.7615683;-41.3369542;12;11.928;1.235
-21.7615683;-41.3369542;12;11.928;1.235
-21.7615685;-41.3369542;12;11.928;1.216
-21.7615685;-41.3369542;12;11.928;1.216
-21.7615687;-41.3369543;12;11.911;1.198
-21.7615687;-41.3369543;12;11.911;1.198
-21.7615688;-41.3369545;12;11.893;1.179
-21.7615688;-41.3369545;12;11.893;1.179
-21.7615690;-41.3369550;12;11.842;1.161
-21.7615690;-41.3369550;12;11.842;1.161
-21.7615695;-41.3369552;12;11.825;1.105
-21.7615695;-41.3369552;12;11.825;1.105
-21.7615702;-41.3369552;12;11.825;1.031
-21.7615702;-41.3369552;12;11.825;1.031
-21.7615708;-41.3369555;12;11.790;0.957
-21.7615708;-41.3369555;12;11.790;0.957
-21.7615717;-41.3369557;12;11.773;0.864
-21.7615717;-41.3369557;12;11.773;0.864
-21.7615725;-41.3369558;12;11.756;0.772
-21.7615725;-41.3369558;12;11.756;0.772
-21.7615730;-41.3369563;12;11.704;0.716
-21.7615730;-41.3369563;12;11.704;0.716
-21.7615738;-41.3369567;12;11.670;0.623
-21.7615738;-41.3369567;12;11.670;0.623
-21.7615745;-41.3369573;12;11.601;0.549
-21.7615745;-41.3369573;12;11.601;0.549
-21.7615755;-41.3369578;12;11.549;0.438
-21.7615755;-41.3369578;12;11.549;0.438
-21.7615763;-41.3369585;12;11.480;0.345
-21.7615763;-41.3369585;12;11.480;0.345
-21.7615767;-41.3369593;12;11.394;0.308
-21.7615767;-41.3369593;12;11.394;0.308
-21.7615778;-41.3369598;12;11.343;0.179
-21.7615778;-41.3369598;12;11.343;0.179
-21.7615790;-41.3369603;12;11.291;0.049
-21.7615790;-41.3369603;12;11.291;0.049
-21.7615798;-41.3369610;12;11.222;-0.044
-21.7615798;-41.3369610;12;11.222;-0.044
-21.7615810;-41.3369618;12;11.136;-0.173
-21.7615810;-41.3369618;12;11.136;-0.173
-21.7615820;-41.3369623;12;11.085;-0.285
-21.7615820;-41.3369623;12;11.085;-0.285
-21.7615828;-41.3369630;12;11.016;-0.377
-21.7615828;-41.3369630;12;11.016;-0.377
-21.7615840;-41.3369637;12;10.947;-0.507
-21.7615840;-41.3369637;12;10.947;-0.507
-21.7615848;-41.3369645;12;10.861;-0.600
-21.7615848;-41.3369645;12;10.861;-0.600
-21.7615858;-41.3369653;12;10.775;-0.711
-21.7615858;-41.3369653;12;10.775;-0.711
-21.7615870;-41.3369660;12;10.706;-0.841
-21.7615870;-41.3369660;12;10.706;-0.841
-21.7615880;-41.3369663;12;10.671;-0.952
-21.7615880;-41.3369663;12;10.671;-0.952
-21.7615888;-41.3369672;12;10.585;-1.044
-21.7615888;-41.3369672;12;10.585;-1.044
-21.7615900;-41.3369677;12;10.534;-1.174
-21.7615900;-41.3369677;12;10.534;-1.174
-21.7615912;-41.3369680;12;10.499;-1.304
-21.7615912;-41.3369680;12;10.499;-1.304
-21.7615925;-41.3369685;12;10.448;-1.452
-21.7615925;-41.3369685;12;10.448;-1.452
-21.7615935;-41.3369690;12;10.396;-1.563
-21.7615935;-41.3369690;12;10.396;-1.563
-21.7615947;-41.3369695;12;10.344;-1.693
-21.7615947;-41.3369695;12;10.344;-1.693
-21.7615948;-41.3369700;12;10.293;-1.712
-21.7615948;-41.3369700;12;10.293;-1.712
-21.7615947;-41.3369708;12;10.207;-1.693
-21.7615947;-41.3369708;12;10.207;-1.693
-21.7615948;-41.3369715;12;10.138;-1.712
-21.7615948;-41.3369715;12;10.138;-1.712
-21.7615948;-41.3369720;12;10.086;-1.712
-21.7615948;-41.3369720;12;10.086;-1.712
-21.7615950;-41.3369725;12;10.035;-1.730
-21.7615950;-41.3369725;12;10.035;-1.730
-21.7615950;-41.3369730;12;9.983;-1.730
-21.7615950;-41.3369730;12;9.983;-1.730
-21.7615950;-41.3369737;12;9.914;-1.730
-21.7615950;-41.3369737;12;9.914;-1.730
-21.7615953;-41.3369742;12;9.862;-1.767
-21.7615953;-41.3369742;12;9.862;-1.767
-21.7615955;-41.3369745;12;9.828;-1.786
-21.7615955;-41.3369745;12;9.828;-1.786
-21.7615958;-41.3369750;12;9.776;-1.823
-21.7615958;-41.3369750;12;9.776;-1.823
-21.7615960;-41.3369757;12;9.708;-1.841
-21.7615960;-41.3369757;12;9.708;-1.841
-21.7615962;-41.3369762;12;9.656;-1.860
-21.7615962;-41.3369762;12;9.656;-1.860
-21.7615962;-41.3369768;12;9.587;-1.860
-21.7615962;-41.3369768;12;9.587;-1.860
-21.7615962;-41.3369773;12;9.535;-1.860
-21.7615962;-41.3369773;12;9.535;-1.860
-21.7615965;-41.3369778;12;9.484;-1.897
-21.7615965;-41.3369778;12;9.484;-1.897
-21.7615968;-41.3369783;12;9.432;-1.934
-21.7615968;-41.3369783;12;9.432;-1.934
-21.7615968;-41.3369787;12;9.398;-1.934
-21.7615968;-41.3369787;12;9.398;-1.934
-21.7615977;-41.3369790;12;9.363;-2.027
-21.7615977;-41.3369790;12;9.363;-2.027
-21.7615992;-41.3369793;12;9.329;-2.194
-21.7615992;-41.3369793;12;9.329;-2.194
-21.7616000;-41.3369797;12;9.294;-2.286
-21.7616000;-41.3369797;12;9.294;-2.286
-21.7616002;-41.3369802;12;9.243;-2.305
-21.7616002;-41.3369802;12;9.243;-2.305
-21.7616003;-41.3369807;12;9.191;-2.323
-21.7616003;-41.3369807;12;9.191;-2.323
-21.7616013;-41.3369812;12;9.140;-2.434
-21.7616013;-41.3369812;12;9.140;-2.434
-21.7616023;-41.3369817;12;9.088;-2.546
-21.7616023;-41.3369817;12;9.088;-2.546
-21.7616038;-41.3369818;12;9.071;-2.712
-21.7616038;-41.3369818;12;9.071;-2.712
-21.7616047;-41.3369825;12;9.002;-2.805
-21.7616047;-41.3369825;12;9.002;-2.805
-21.7616052;-41.3369828;12;8.967;-2.861
-21.7616052;-41.3369828;12;8.967;-2.861
-21.7616057;-41.3369833;12;8.916;-2.916
-21.7616057;-41.3369833;12;8.916;-2.916
-21.7616068;-41.3369837;12;8.881;-3.046
-21.7616068;-41.3369837;12;8.881;-3.046
-21.7616080;-41.3369840;12;8.847;-3.176
-21.7616080;-41.3369840;12;8.847;-3.176
-21.7616098;-41.3369840;12;8.847;-3.380
-21.7616098;-41.3369840;12;8.847;-3.380
-21.7616107;-41.3369848;12;8.761;-3.472
-21.7616107;-41.3369848;12;8.761;-3.472
-21.7616112;-41.3369850;12;8.744;-3.528
-21.7616112;-41.3369850;12;8.744;-3.528
-21.7616112;-41.3369855;12;8.692;-3.528
-21.7616112;-41.3369855;12;8.692;-3.528
-21.7616103;-41.3369860;12;8.640;-3.435
-21.7616103;-41.3369860;12;8.640;-3.435
-21.7616100;-41.3369867;12;8.572;-3.398
-21.7616100;-41.3369867;12;8.572;-3.398
-21.7616097;-41.3369872;12;8.520;-3.361
-21.7616097;-41.3369872;12;8.520;-3.361
-21.7616087;-41.3369877;12;8.468;-3.250
-21.7616087;-41.3369877;12;8.468;-3.250
-21.7616088;-41.3369880;12;8.434;-3.268
-21.7616088;-41.3369880;12;8.434;-3.268
-21.7616087;-41.3369880;12;8.434;-3.250
-21.7616087;-41.3369880;12;8.434;-3.250
-21.7616090;-41.3369882;12;8.417;-3.287
-21.7616090;-41.3369882;12;8.417;-3.287
-21.7616102;-41.3369885;12;8.382;-3.417
-21.7616102;-41.3369885;12;8.382;-3.417
-21.7616107;-41.3369888;12;8.348;-3.472
-21.7616107;-41.3369888;12;8.348;-3.472
-21.7616097;-41.3369893;12;8.296;-3.361
-21.7616097;-41.3369893;12;8.296;-3.361
-21.7616090;-41.3369897;12;8.262;-3.287
-21.7616090;-41.3369897;12;8.262;-3.287
-21.7616087;-41.3369900;12;8.227;-3.250
-21.7616087;-41.3369900;12;8.227;-3.250
-21.7616083;-41.3369905;12;8.176;-3.213
-21.7616083;-41.3369905;12;8.176;-3.213
-21.7616062;-41.3369908;12;8.141;-2.972
-21.7616062;-41.3369908;12;8.141;-2.972
-21.7616057;-41.3369910;12;8.124;-2.916
-21.7616057;-41.3369910;12;8.124;-2.916
-21.7616055;-41.3369910;12;8.124;-2.898
-21.7616055;-41.3369910;12;8.124;-2.898
-21.7616048;-41.3369913;12;8.090;-2.824
-21.7616048;-41.3369913;12;8.090;-2.824
-21.7616043;-41.3369915;12;8.072;-2.768
-21.7616043;-41.3369915;12;8.072;-2.768
-21.7616040;-41.3369917;12;8.055;-2.731
-21.7616040;-41.3369917;12;8.055;-2.731
-21.7616038;-41.3369917;12;8.055;-2.712
-21.7616038;-41.3369917;12;8.055;-2.712
-21.7616035;-41.3369913;12;8.090;-2.675
-21.7616035;-41.3369913;12;8.090;-2.675
-21.7616038;-41.3369915;12;8.072;-2.712
-21.7616038;-41.3369915;12;8.072;-2.712
-21.7616042;-41.3369922;12;8.004;-2.750
-21.7616042;-41.3369922;12;8.004;-2.750
-21.7616038;-41.3369920;12;8.021;-2.712
-21.7616038;-41.3369920;12;8.021;-2.712
-21.7616047;-41.3369917;12;8.055;-2.805
-21.7616047;-41.3369917;12;8.055;-2.805
-21.7616047;-41.3369910;12;8.124;-2.805
-21.7616047;-41.3369910;12;8.124;-2.805
-21.7616053;-41.3369910;12;8.124;-2.879
-21.7616053;-41.3369910;12;8.124;-2.879
-21.7616062;-41.3369908;12;8.141;-2.972
-21.7616062;-41.3369908;12;8.141;-2.972
-21.7616073;-41.3369913;12;8.090;-3.102
-21.7616073;-41.3369913;12;8.090;-3.102
-21.7616080;-41.3369905;12;8.176;-3.176
-21.7616080;-41.3369905;12;8.176;-3.176
-21.7616093;-41.3369900;12;8.227;-3.324
-21.7616093;-41.3369900;12;8.227;-3.324
-21.7616097;-41.3369895;12;8.279;-3.361
-21.7616097;-41.3369895;12;8.279;-3.361
-21.7616105;-41.3369893;12;8.296;-3.454
-21.7616105;-41.3369893;12;8.296;-3.454
-21.7616115;-41.3369887;12;8.365;-3.565
-21.7616115;-41.3369887;12;8.365;-3.565
-21.7616113;-41.3369880;12;8.434;-3.546
-21.7616113;-41.3369880;12;8.434;-3.546
-21.7616125;-41.3369878;12;8.451;-3.676
-21.7616125;-41.3369878;12;8.451;-3.676
-21.7616135;-41.3369882;12;8.417;-3.787
-21.7616135;-41.3369882;12;8.417;-3.787
-21.7616140;-41.3369880;12;8.434;-3.843
-21.7616140;-41.3369880;12;8.434;-3.843
-21.7616145;-41.3369875;12;8.486;-3.898
-21.7616145;-41.3369875;12;8.486;-3.898
-21.7616153;-41.3369870;12;8.537;-3.991
-21.7616153;-41.3369870;12;8.537;-3.991
-21.7616157;-41.3369863;12;8.606;-4.028
-21.7616157;-41.3369863;12;8.606;-4.028
-21.7616165;-41.3369858;12;8.658;-4.121
-21.7616165;-41.3369858;12;8.658;-4.121
-21.7616173;-41.3369850;12;8.744;-4.214
-21.7616173;-41.3369850;12;8.744;-4.214
-21.7616183;-41.3369842;12;8.830;-4.325
-21.7616183;-41.3369842;12;8.830;-4.325
-21.7616185;-41.3369827;12;8.985;-4.343
-21.7616185;-41.3369827;12;8.985;-4.343
-21.7616187;-41.3369815;12;9.105;-4.362
-21.7616187;-41.3369815;12;9.105;-4.362
-21.7616187;-41.3369802;12;9.243;-4.362
-21.7616187;-41.3369802;12;9.243;-4.362
-21.7616193;-41.3369793;12;9.329;-4.436
-21.7616193;-41.3369793;12;9.329;-4.436
-21.7616202;-41.3369787;12;9.398;-4.529
-21.7616202;-41.3369787;12;9.398;-4.529
-21.7616207;-41.3369780;12;9.467;-4.584
-21.7616207;-41.3369780;12;9.467;-4.584
-21.7616212;-41.3369775;12;9.518;-4.640
-21.7616212;-41.3369775;12;9.518;-4.640
-21.7616220;-41.3369772;12;9.553;-4.732
-21.7616220;-41.3369772;12;9.553;-4.732
-21.7616228;-41.3369768;12;9.587;-4.825
-21.7616228;-41.3369768;12;9.587;-4.825
-21.7616232;-41.3369757;12;9.708;-4.862
-21.7616232;-41.3369757;12;9.708;-4.862
-21.7616233;-41.3369743;12;9.845;-4.881
-21.7616233;-41.3369743;12;9.845;-4.881
-21.7616235;-41.3369735;12;9.931;-4.899
-21.7616235;-41.3369735;12;9.931;-4.899
-21.7616228;-41.3369720;12;10.086;-4.825
-21.7616228;-41.3369720;12;10.086;-4.825
-21.7616222;-41.3369708;12;10.207;-4.751
-21.7616222;-41.3369708;12;10.207;-4.751
-21.7616217;-41.3369698;12;10.310;-4.695
-21.7616217;-41.3369698;12;10.310;-4.695
-21.7616218;-41.3369688;12;10.413;-4.714
-21.7616218;-41.3369688;12;10.413;-4.714
-21.7616223;-41.3369678;12;10.517;-4.769
-21.7616223;-41.3369678;12;10.517;-4.769
-21.7616225;-41.3369667;12;10.637;-4.788
-21.7616225;-41.3369667;12;10.637;-4.788
-21.7616228;-41.3369657;12;10.740;-4.825
-21.7616228;-41.3369657;12;10.740;-4.825
-21.7616232;-41.3369647;12;10.843;-4.862
-21.7616232;-41.3369647;12;10.843;-4.862
-21.7616233;-41.3369632;12;10.998;-4.881
-21.7616233;-41.3369632;12;10.998;-4.881
-21.7616233;-41.3369618;12;11.136;-4.881
-21.7616233;-41.3369618;12;11.136;-4.881
-21.7616242;-41.3369610;12;11.222;-4.973
-21.7616242;-41.3369610;12;11.222;-4.973
-21.7616248;-41.3369592;12;11.411;-5.047
-21.7616248;-41.3369592;12;11.411;-5.047
-21.7616253;-41.3369582;12;11.515;-5.103
-21.7616253;-41.3369582;12;11.515;-5.103
-21.7616257;-41.3369570;12;11.635;-5.140
-21.7616257;-41.3369570;12;11.635;-5.140
-21.7616260;-41.3369558;12;11.756;-5.177
-21.7616260;-41.3369558;12;11.756;-5.177
-21.7616262;-41.3369543;12;11.911;-5.196
-21.7616262;-41.3369543;12;11.911;-5.196
-21.7616272;-41.3369533;12;12.014;-5.307
-21.7616272;-41.3369533;12;12.014;-5.307
-21.7616277;-41.3369520;12;12.152;-5.363
-21.7616277;-41.3369520;12;12.152;-5.363
-21.7616273;-41.3369507;12;12.289;-5.325
-21.7616273;-41.3369507;12;12.289;-5.325
-21.7616290;-41.3369498;12;12.375;-5.511
-21.7616290;-41.3369498;12;12.375;-5.511
-21.7616307;-41.3369487;12;12.496;-5.696
-21.7616307;-41.3369487;12;12.496;-5.696
-21.7616307;-41.3369473;12;12.634;-5.696
-21.7616307;-41.3369473;12;12.634;-5.696
-21.7616308;-41.3369460;12;12.771;-5.715
-21.7616308;-41.3369460;12;12.771;-5.715
-21.7616313;-41.3369452;12;12.857;-5.770
-21.7616313;-41.3369452;12;12.857;-5.770
-21.7616318;-41.3369442;12;12.961;-5.826
-21.7616318;-41.3369442;12;12.961;-5.826
-21.7616322;-41.3369435;12;13.029;-5.863
-21.7616322;-41.3369435;12;13.029;-5.863
-21.7616327;-41.3369420;12;13.184;-5.919
-21.7616327;-41.3369420;12;13.184;-5.919
-21.7616330;-41.3369408;12;13.305;-5.956
-21.7616330;-41.3369408;12;13.305;-5.956
-21.7616340;-41.3369402;12;13.374;-6.067
-21.7616340;-41.3369402;12;13.374;-6.067
-21.7616352;-41.3369395;12;13.442;-6.197
-21.7616352;-41.3369395;12;13.442;-6.197
-21.7616352;-41.3369387;12;13.529;-6.197
-21.7616352;-41.3369387;12;13.529;-6.197
-21.7616362;-41.3369373;12;13.666;-6.308
-21.7616362;-41.3369373;12;13.666;-6.308
-21.7616362;-41.3369357;12;13.838;-6.308
-21.7616362;-41.3369357;12;13.838;-6.308
-21.7616378;-41.3369352;12;13.890;-6.493
-21.7616378;-41.3369352;12;13.890;-6.493
-21.7616392;-41.3369353;12;13.873;-6.641
-21.7616392;-41.3369353;12;13.873;-6.641
-21.7616398;-41.3369352;12;13.890;-6.715
-21.7616398;-41.3369352;12;13.890;-6.715
-21.7616402;-41.3369342;12;13.993;-6.753
-21.7616402;-41.3369342;12;13.993;-6.753
-21.7616398;-41.3369327;12;14.148;-6.715
-21.7616398;-41.3369327;12;14.148;-6.715
-21.7616393;-41.3369310;12;14.320;-6.660
-21.7616393;-41.3369310;12;14.320;-6.660
-21.7616405;-41.3369300;12;14.424;-6.790
-21.7616405;-41.3369300;12;14.424;-6.790
-21.7616400;-41.3369288;12;14.544;-6.734
-21.7616400;-41.3369288;12;14.544;-6.734
-21.7616402;-41.3369278;12;14.647;-6.753
-21.7616402;-41.3369278;12;14.647;-6.753
-21.7616405;-41.3369267;12;14.768;-6.790
-21.7616405;-41.3369267;12;14.768;-6.790
-21.7616410;-41.3369255;12;14.888;-6.845
-21.7616410;-41.3369255;12;14.888;-6.845
-21.7616412;-41.3369243;12;15.009;-6.864
-21.7616412;-41.3369243;12;15.009;-6.864
-21.7616415;-41.3369233;12;15.112;-6.901
-21.7616415;-41.3369233;12;15.112;-6.901
-21.7616412;-41.3369225;12;15.198;-6.864
-21.7616412;-41.3369225;12;15.198;-6.864
-21.7616410;-41.3369212;12;15.336;-6.845
-21.7616410;-41.3369212;12;15.336;-6.845
-21.7616427;-41.3369203;12;15.422;-7.031
-21.7616427;-41.3369203;12;15.422;-7.031
-21.7616418;-41.3369187;12;15.594;-6.938
-21.7616418;-41.3369187;12;15.594;-6.938
-21.7616413;-41.3369170;12;15.766;-6.882
-21.7616413;-41.3369170;12;15.766;-6.882
-21.7616417;-41.3369160;12;15.869;-6.919
-21.7616417;-41.3369160;12;15.869;-6.919
-21.7616423;-41.3369152;12;15.955;-6.993
-21.7616423;-41.3369152;12;15.955;-6.993
-21.7616430;-41.3369142;12;16.059;-7.068
-21.7616430;-41.3369142;12;16.059;-7.068
-21.7616435;-41.3369132;12;16.162;-7.123
-21.7616435;-41.3369132;12;16.162;-7.123
-21.7616443;-41.3369120;12;16.282;-7.216
-21.7616443;-41.3369120;12;16.282;-7.216
-21.7616453;-41.3369110;12;16.386;-7.327
-21.7616453;-41.3369110;12;16.386;-7.327
-21.7616462;-41.3369103;12;16.455;-7.420
-21.7616462;-41.3369103;12;16.455;-7.420
-21.7616465;-41.3369085;12;16.644;-7.457
-21.7616465;-41.3369085;12;16.644;-7.457
-21.7616468;-41.3369073;12;16.764;-7.494
-21.7616468;-41.3369073;12;16.764;-7.494
-21.7616477;-41.3369063;12;16.868;-7.586
-21.7616477;-41.3369063;12;16.868;-7.586
-21.7616478;-41.3369057;12;16.936;-7.605
-21.7616478;-41.3369057;12;16.936;-7.605
-21.7616480;-41.3369045;12;17.057;-7.624
-21.7616480;-41.3369045;12;17.057;-7.624
-21.7616483;-41.3369033;12;17.177;-7.661
-21.7616483;-41.3369033;12;17.177;-7.661
-21.7616495;-41.3369023;12;17.281;-7.790
-21.7616495;-41.3369023;12;17.281;-7.790
-21.7616492;-41.3369007;12;17.453;-7.753
-21.7616492;-41.3369007;12;17.453;-7.753
-21.7616497;-41.3368995;12;17.573;-7.809
-21.7616497;-41.3368995;12;17.573;-7.809
-21.7616502;-41.3368983;12;17.694;-7.864
-21.7616502;-41.3368983;12;17.694;-7.864
-21.7616500;-41.3368972;12;17.814;-7.846
-21.7616500;-41.3368972;12;17.814;-7.846
-21.7616503;-41.3368960;12;17.935;-7.883
-21.7616503;-41.3368960;12;17.935;-7.883
-21.7616517;-41.3368950;12;18.038;-8.031
-21.7616517;-41.3368950;12;18.038;-8.031
-21.7616520;-41.3368942;12;18.124;-8.068
-21.7616520;-41.3368942;12;18.124;-8.068
-21.7616525;-41.3368928;12;18.262;-8.124
-21.7616525;-41.3368928;12;18.262;-8.124
-21.7616522;-41.3368920;12;18.348;-8.087
-21.7616522;-41.3368920;12;18.348;-8.087
-21.7616528;-41.3368908;12;18.468;-8.161
-21.7616528;-41.3368908;12;18.468;-8.161
-21.7616530;-41.3368895;12;18.606;-8.179
-21.7616530;-41.3368895;12;18.606;-8.179
-21.7616533;-41.3368883;12;18.727;-8.217
-21.7616533;-41.3368883;12;18.727;-8.217
-21.7616538;-41.3368873;12;18.830;-8.272
-21.7616538;-41.3368873;12;18.830;-8.272
-21.7616540;-41.3368867;12;18.899;-8.291
-21.7616540;-41.3368867;12;18.899;-8.291
-21.7616537;-41.3368852;12;19.053;-8.254
-21.7616537;-41.3368852;12;19.053;-8.254
-21.7616540;-41.3368837;12;19.208;-8.291
-21.7616540;-41.3368837;12;19.208;-8.291
-21.7616540;-41.3368822;12;19.363;-8.291
-21.7616540;-41.3368822;12;19.363;-8.291
-21.7616543;-41.3368812;12;19.467;-8.328
-21.7616543;-41.3368812;12;19.467;-8.328
-21.7616550;-41.3368802;12;19.570;-8.402
-21.7616550;-41.3368802;12;19.570;-8.402
-21.7616550;-41.3368790;12;19.690;-8.402
-21.7616550;-41.3368790;12;19.690;-8.402
-21.7616552;-41.3368782;12;19.776;-8.420
-21.7616552;-41.3368782;12;19.776;-8.420
-21.7616555;-41.3368768;12;19.914;-8.457
-21.7616555;-41.3368768;12;19.914;-8.457
-21.7616552;-41.3368753;12;20.069;-8.420
-21.7616552;-41.3368753;12;20.069;-8.420
